HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
2,0,1681,2,28,0,0,77,993,0,0,5988,1
0,1,6184,0,25,0,0,0,0,0,0,8065,1
1,0,667,1,34,1,0,1507,21,7,16,6814,1
2,0,4365,2,58,0,882,0,66,36,0,3310,0
1,0,285,2,31,0,0,1071,1,1,0,5748,1
1,1,285,0,24,0,0,0,0,0,0,5854,1
1,0,6560,2,52,0,0,1163,109,51,18,7051,1
1,1,285,0,25,0,0,0,0,0,0,874,1
1,1,285,2,17,0,0,0,0,0,0,903,1
3,0,285,2,27,0,0,372,135,840,934,6770,0
1,1,285,0,29,0,0,0,0,0,0,6804,1
1,0,712,2,45,0,0,1410,401,14,510,5797,1
0,0,4368,1,28,0,0,18,0,0,558,4422,1
1,1,669,0,25,0,0,0,1115,0,0,783,1
1,1,714,2,57,0,0,0,0,0,0,1028,1
1,1,714,2,68,0,0,0,0,0,0,908,1
1,0,714,0,26,0,0,356,28,1308,26,1624,0
1,0,714,2,52,0,2,314,0,1019,964,415,0
1,0,714,3,36,0,0,432,0,1240,22,581,0
0,0,6186,1,41,0,387,267,0,2,0,3384,0
0,0,1696,2,14,0,430,0,347,0,0,2681,0
0,1,6188,1,16,0,0,0,0,0,0,2193,1
2,0,6560,2,24,0,548,0,425,0,1306,7496,0
1,0,238,2,62,1,0,915,0,951,0,6821,1
0,0,6197,0,26,0,490,82,0,0,129,7046,1
0,0,4369,2,45,0,65,63,3,582,27,7977,0
1,0,716,2,41,0,0,342,0,1177,0,6779,0
0,0,4479,2,36,0,1273,553,0,0,0,6877,1
0,0,4371,0,13,0,8,848,893,237,8,4511,1
1,0,286,2,48,0,0,1452,0,1,2,843,1
1,1,286,2,80,0,0,0,0,0,0,6048,1
0,0,4373,1,22,0,138,16,0,171,300,6201,1
3,0,4374,2,39,0,268,0,83,250,0,8132,1
0,0,1684,2,45,0,935,210,0,0,0,2837,0
0,0,6199,2,42,0,84,289,0,818,118,2527,0
1,0,718,2,33,0,0,1392,0,714,356,459,1
0,0,6560,2,27,0,0,87,703,34,0,7216,1
0,0,1701,3,47,0,0,317,0,342,38,1807,0
1,1,1685,2,20,0,0,0,0,0,0,3685,1
1,1,239,0,32,0,0,0,0,0,0,92,1
3,1,239,2,54,0,0,0,0,0,0,6722,1
0,0,4376,2,23,0,0,759,0,1327,740,472,0
0,0,6200,2,9,0,0,0,0,0,0,7982,0
0,0,6190,2,17,0,323,0,407,0,0,6364,0
1,0,1109,2,26,0,0,631,0,968,899,7515,0
1,0,1109,2,38,0,0,90,0,0,1249,6745,0
0,0,4377,2,24,0,568,0,0,0,0,5241,0
0,0,4480,3,30,0,77,1038,5,114,1,5276,1
0,1,6191,0,2,0,0,0,0,0,0,7048,0
0,1,6191,2,4,0,0,0,0,0,0,3037,1
0,1,6191,2,9,0,0,0,0,0,0,2212,0
0,0,4480,2,30,0,0,0,3,1138,0,5029,0
0,1,6191,2,5,0,0,0,0,1327,0,4003,0
0,0,6191,2,2,2,0,0,0,0,0,3980,0
1,0,671,2,32,0,45,717,0,0,1241,2330,0
1,1,671,3,53,0,0,0,0,0,0,966,1
1,0,6560,2,46,0,0,1238,0,1,278,2484,1
0,1,6203,2,2,0,0,0,0,0,0,5055,1
0,1,6203,2,1,0,0,0,0,0,0,2255,1
0,1,6203,2,11,0,0,0,0,0,0,5926,1
0,0,6203,0,3,0,0,0,0,0,0,4077,1
0,1,6203,2,33,0,0,0,0,0,0,2558,1
0,1,6203,0,3,0,0,0,0,0,0,1232,1
0,0,1702,2,38,0,177,592,3,33,0,8224,0
0,1,6193,1,21,0,0,0,0,0,0,1142,0
0,1,6560,2,41,0,0,0,0,0,0,2264,1
1,1,720,0,64,0,0,0,0,0,0,7416,1
1,1,720,0,27,1,0,0,0,0,0,6817,1
0,1,6194,0,41,0,0,1507,1115,0,0,1158,0
0,0,4483,3,19,0,35,2,411,118,1306,8314,0
0,0,6196,2,42,0,0,0,940,65,62,548,1
1,0,675,0,30,0,0,1253,0,452,831,7115,0
0,0,4485,2,38,0,178,191,0,109,332,7167,0
1,0,722,2,63,0,0,1298,1,748,1010,8435,1
2,0,1120,2,17,0,1273,0,38,0,2,2065,0
2,1,4487,2,2,0,0,0,0,0,0,8162,1
2,2,4487,2,19,0,0,0,0,0,0,8473,1
2,0,1120,2,37,0,831,4,34,0,0,5420,0
2,0,4379,2,50,0,214,0,655,106,0,3658,1
0,0,6206,2,38,0,0,163,506,0,0,2982,1
1,0,723,2,28,1,0,1145,0,864,325,7330,1
1,1,242,2,35,0,0,0,0,0,0,5421,1
1,0,6560,2,27,0,1272,878,0,1,0,7801,0
0,0,6207,2,15,0,0,7,0,614,0,3001,0
1,0,289,2,29,1,0,687,0,1008,1139,855,0
1,1,289,0,65,0,0,0,0,0,0,6938,1
0,0,4384,0,27,0,0,487,0,71,0,7231,1
2,0,4385,2,0,0,0,0,0,0,0,1862,1
2,0,4385,2,21,0,1192,0,1,0,0,8293,0
2,1,4385,2,19,0,0,0,0,0,0,8285,1
2,1,4387,2,39,0,0,0,0,0,0,3317,1
0,0,4491,0,60,0,0,0,0,0,1306,7460,0
1,0,1121,0,30,0,659,44,2,1102,1041,3490,0
0,1,6198,2,30,0,0,0,0,0,0,560,0
0,1,6198,2,40,0,0,0,0,0,0,8015,1
2,0,1704,2,26,0,0,25,13,11,743,8473,0
0,0,4494,0,38,0,1152,0,102,0,0,7600,0
2,0,4495,2,22,0,128,15,1040,0,0,4968,1
2,0,1688,2,80,0,174,0,964,128,0,2027,0
2,0,4497,2,65,0,944,0,83,0,0,2446,0
0,1,6201,1,61,0,0,0,0,0,0,5975,1
0,0,4389,2,20,0,0,0,109,39,772,5094,0
0,1,6202,2,24,0,0,0,0,0,0,6742,0
0,1,6204,2,16,0,0,0,0,0,0,4297,0
2,1,1706,2,35,0,0,1507,0,0,0,1418,1
0,0,4390,2,21,0,0,524,51,128,1,5411,1
0,1,6209,2,23,0,0,0,0,0,0,114,1
0,0,4391,0,17,0,0,241,0,0,427,5804,1
0,0,4391,1,24,0,150,7,229,205,391,3180,0
0,0,6205,0,27,0,689,0,0,0,23,4885,0
1,0,728,2,26,0,0,975,0,958,1306,2744,1
1,0,728,0,26,0,0,1190,0,4,986,4745,1
1,0,728,2,20,0,0,3,0,824,1073,8473,1
1,1,728,2,28,0,0,0,0,0,0,3782,1
1,0,728,2,37,0,8,21,0,56,1022,750,1
2,0,4392,2,23,0,571,0,0,0,490,3455,0
2,1,4392,3,49,0,1273,0,0,0,0,3195,1
1,0,243,3,50,0,0,833,0,40,1233,7434,0
1,1,676,2,4,0,0,1507,0,0,0,7627,1
1,1,676,2,32,0,0,0,0,0,0,3672,1
1,0,676,2,44,0,0,0,0,0,0,6049,1
0,0,1689,2,20,0,747,0,1092,104,0,7159,1
2,0,4397,2,30,0,443,618,35,193,0,7376,0
2,0,4397,2,29,0,471,0,1098,970,2,3915,0
0,0,6211,2,22,0,37,3,0,284,488,5688,1
2,1,4500,2,35,0,0,0,0,0,0,8274,1
2,0,4500,0,0,2,0,0,0,0,0,1644,1
2,2,4500,2,6,0,0,0,0,0,0,6091,1
1,0,1708,2,38,0,0,1290,0,13,270,7354,1
1,0,678,2,34,0,0,48,1001,3,6,298,1
1,1,678,0,34,0,0,0,0,0,0,7373,1
0,0,6212,2,80,0,262,8,306,0,0,2847,0
2,0,1112,2,53,0,196,136,339,38,1,1488,0
1,0,85,2,28,0,0,330,116,14,930,7073,0
1,0,85,2,31,0,0,847,0,962,494,3777,0
2,0,4503,1,56,0,222,0,872,0,166,7557,0
2,0,4400,2,36,0,676,1507,394,0,0,6447,0
0,0,1709,0,30,0,25,227,192,2,286,5096,0
2,1,4505,2,32,0,0,0,0,0,0,8473,1
1,1,730,0,44,2,0,0,0,0,0,5228,1
1,1,730,0,54,0,0,0,1115,0,0,1013,1
0,0,4402,2,24,0,179,0,406,964,53,7473,0
0,0,4507,2,44,0,235,0,0,0,522,5170,0
0,0,4403,2,25,0,0,3,23,568,0,3774,0
2,1,4510,2,35,0,0,0,0,0,0,8169,1
2,0,4511,2,29,0,273,0,714,5,0,7186,1
0,0,1711,2,22,0,0,514,119,0,56,2958,1
0,1,6214,2,22,0,0,0,0,0,0,2144,1
0,0,4410,0,22,0,0,410,2,8,74,2606,1
0,1,4410,1,18,0,0,0,0,0,0,4487,1
0,0,4516,0,22,0,241,0,0,0,331,1880,0
0,0,6216,3,52,0,729,593,0,0,0,7685,1
2,1,4517,2,0,0,0,0,0,0,0,7092,1
2,1,4517,2,1,0,0,0,0,0,0,3304,1
2,0,4517,2,34,0,1101,0,1,1,0,8358,0
2,1,4517,2,6,0,0,0,0,0,0,3320,1
0,0,6218,2,22,0,121,1,547,0,0,8315,1
0,1,6219,2,31,0,0,0,0,0,0,1676,1
1,0,87,2,31,0,484,799,0,218,6,3164,0
2,0,1713,2,20,0,671,0,46,120,0,3953,0
2,1,1713,2,25,0,0,0,0,0,0,6507,1
1,1,6560,0,23,0,0,0,0,0,0,6774,1
1,0,732,2,53,0,50,1472,0,1107,1175,2868,0
1,0,732,0,32,0,0,209,0,1168,227,253,0
1,1,732,0,27,0,0,0,0,0,1306,3640,1
1,0,732,0,48,0,0,301,737,1306,0,407,0
1,0,61,2,37,0,212,1450,0,837,971,3684,1
2,1,4414,2,21,0,0,0,0,0,0,1236,1
1,1,245,0,29,0,0,0,0,0,0,8473,1
1,1,247,2,46,1,0,0,0,0,0,2768,1
0,0,6222,2,19,0,2,0,1115,9,616,5584,0
0,0,4416,2,22,0,0,0,0,639,0,1228,0
1,0,292,3,54,1,0,1111,0,0,935,127,0
0,0,6223,2,43,0,63,834,9,240,42,5118,1
0,1,6225,2,18,0,0,0,0,0,0,7218,1
1,0,1716,0,36,0,13,875,1,875,985,2776,0
1,0,1716,2,20,0,0,763,1080,157,0,1661,1
0,0,4520,2,63,0,0,101,0,494,0,2257,0
0,0,4418,2,50,0,135,542,0,18,40,7767,1
2,0,6560,2,13,0,21,0,917,0,1,3045,1
2,1,1717,3,43,0,0,0,0,0,0,7315,1
0,1,6227,1,16,0,0,0,0,0,0,862,1
2,1,4521,2,31,0,0,0,0,0,0,5146,1
2,1,4521,2,0,0,0,0,0,1327,0,5759,1
2,1,4521,2,10,0,0,1507,0,0,0,4738,1
0,1,6210,2,10,0,1273,0,0,0,0,7952,0
0,0,4522,2,55,0,780,18,0,0,0,2932,0
0,0,4420,2,18,0,202,464,2,420,62,2391,1
0,0,6230,2,7,0,0,0,1115,0,0,3702,1
0,1,6230,2,1,0,0,0,1115,0,0,8020,1
0,0,6213,2,44,0,22,1,0,692,0,2677,0
2,0,1695,2,27,0,544,488,1,1327,0,1746,0
0,0,6560,1,20,0,30,4,0,297,389,5145,0
1,0,735,0,49,0,0,1415,2,0,98,6748,1
0,1,6234,0,22,0,0,0,0,0,0,8092,1
0,0,4421,0,21,0,466,9,0,0,30,486,1
2,0,4523,2,26,0,17,0,618,349,0,3938,0
2,0,1116,2,65,0,484,184,254,0,0,4248,1
2,1,4526,2,20,0,0,0,0,0,0,6331,1
2,1,4528,0,0,0,0,0,0,0,0,681,1
2,1,4528,2,16,0,0,0,0,0,0,7750,1
3,1,4528,2,22,0,0,0,0,0,0,5662,1
2,0,4528,2,0,0,0,0,0,0,0,8473,1
0,0,6215,2,21,0,438,0,1115,244,0,74,0
0,1,6236,1,30,2,0,0,0,0,0,8120,1
0,0,6217,0,14,0,318,44,0,0,435,8473,1
2,0,4530,2,45,0,736,264,2,1327,0,223,0
0,0,4532,2,22,0,0,0,0,19,638,3352,0
2,1,4534,2,21,0,0,0,0,0,0,8245,1
0,0,1699,3,37,0,449,364,1,0,0,2849,0
2,1,6560,2,29,0,0,1507,0,0,0,3196,1
2,0,4426,2,29,1,20,1507,978,0,3,6414,1
0,0,4428,2,21,2,0,186,467,19,44,4463,1
0,0,4430,2,52,0,1,13,3,0,575,555,0
3,1,4432,2,36,0,0,0,1115,0,0,8473,1
1,1,297,0,59,0,0,0,0,0,0,5254,1
1,0,297,2,21,0,12,966,0,859,317,6289,0
1,0,297,2,25,0,21,1014,0,997,1299,1626,0
2,0,1118,2,23,0,1120,0,150,105,60,6122,0
1,1,1700,0,36,0,0,0,0,0,0,3162,1
0,0,1719,2,38,0,157,3,0,513,0,7165,0
0,1,6239,2,0,0,0,0,0,0,1306,4076,1
0,0,4435,2,19,0,0,0,579,18,86,1184,1
0,0,4536,2,30,0,144,0,0,509,34,5883,1
0,0,6240,2,23,0,14,0,381,102,297,7919,1
0,0,6240,2,55,0,296,110,0,2,0,1171,1
0,0,4437,1,44,2,0,377,1,166,0,3572,1
1,0,680,2,30,0,1240,196,10,153,12,3350,0
0,0,4442,2,39,0,12,8,0,4,615,3252,1
0,0,6224,0,19,0,362,1507,0,0,0,2579,0
0,0,6226,2,24,0,0,659,17,0,0,4445,0
1,2,6558,2,37,0,1014,512,1115,28,858,6216,0
0,0,6228,0,24,0,0,0,0,602,21,8473,0
0,0,4445,2,17,0,0,0,973,139,2,4952,1
0,0,1703,2,17,0,0,591,0,13,0,6679,1
0,0,6229,0,14,0,8,0,1115,0,170,492,0
0,0,4542,1,13,0,0,478,0,0,0,615,0
1,0,737,0,35,0,0,764,0,0,1152,5650,1
2,0,4447,2,32,0,536,0,542,0,0,3238,1
2,1,4447,2,18,0,0,0,0,0,0,2029,1
0,0,4449,2,21,0,441,8,88,21,0,8306,1
2,0,4450,2,25,0,604,0,107,332,0,7539,0
2,0,4452,2,36,0,108,0,740,690,0,1773,0
0,0,6231,2,20,0,317,0,31,12,414,2754,0
0,0,6232,0,22,0,124,3,0,833,0,8408,0
2,1,1721,2,27,0,0,0,0,0,0,1829,1
1,0,299,2,80,0,9,992,0,20,968,7426,0
3,1,6233,2,38,0,0,0,0,0,0,2102,1
2,1,1723,2,23,0,0,0,0,0,0,7814,0
2,0,4455,2,21,0,74,0,593,0,427,4168,1
0,0,4456,2,18,0,1273,0,956,829,8,1503,0
0,0,4544,2,20,0,0,234,697,354,0,2175,1
1,1,739,2,28,0,0,0,0,0,0,5356,1
0,0,6243,1,57,0,255,8,0,19,399,7697,0
0,0,6244,0,10,0,0,0,0,0,0,6686,1
0,0,4457,2,23,0,0,0,703,1327,0,1838,1
1,1,301,2,22,0,0,0,0,0,0,1609,1
1,1,301,0,24,0,0,0,0,0,0,8207,1
0,0,6245,2,52,0,44,1507,0,42,949,1317,0
0,1,6246,0,31,0,0,0,0,0,0,4471,1
0,1,6235,0,15,0,0,0,0,0,0,2797,1
0,0,4546,2,40,0,171,694,0,0,1306,7955,0
0,0,4547,2,18,0,0,0,31,1015,0,7846,0
0,0,4459,2,28,0,531,1,32,71,137,5093,1
0,1,6249,2,40,0,0,0,0,0,0,2666,1
0,0,6249,1,32,0,8,529,3,5,0,51,1
0,0,4548,1,35,0,0,0,2,550,10,3999,0
0,0,6237,2,52,0,0,639,1,2,8,5972,0
0,0,1705,2,34,0,561,25,257,0,0,1061,0
0,1,6238,2,46,0,0,0,0,0,0,2215,0
0,0,4550,0,23,0,62,0,0,1,1028,718,0
0,0,1725,2,44,0,2,0,0,647,0,7456,0
0,0,4552,0,59,0,393,133,0,1,0,2927,0
1,0,1707,2,42,0,0,828,0,1076,568,7619,0
0,0,4554,2,18,0,0,0,0,574,0,77,0
2,0,1126,2,29,0,1197,82,0,0,2,954,0
2,1,4556,2,15,0,0,0,0,0,0,981,1
2,0,2191,2,19,0,907,0,31,1,0,1774,1
0,1,6241,1,49,0,0,0,0,0,0,5686,0
2,1,2193,2,19,0,0,0,0,0,0,7921,1
1,0,303,0,36,1,1,1457,1,941,27,1283,1
0,1,6242,0,59,0,0,0,0,0,0,571,1
0,1,6252,0,24,0,0,0,0,0,0,1674,1
2,1,4462,2,4,0,0,0,0,0,0,3535,1
2,1,4462,2,20,0,0,0,0,0,0,8375,1
2,0,4462,2,24,0,246,0,641,0,0,5978,1
2,0,2194,0,31,0,586,0,619,0,0,6929,0
2,0,4464,2,23,0,189,74,1100,7,0,2475,1
2,0,4466,2,3,0,0,0,0,0,0,4917,1
2,1,4466,2,22,0,0,0,0,0,0,5820,1
2,0,4466,2,20,0,0,0,0,0,0,5814,1
2,0,4466,2,0,0,0,0,0,0,0,7754,1
2,1,2197,0,13,0,0,0,0,0,0,3590,1
1,1,248,3,47,0,0,0,0,0,0,115,1
1,0,248,2,51,0,0,1205,104,0,0,32,1
2,2,1127,2,22,0,212,0,521,14,0,8402,1
2,1,2199,0,3,0,0,0,0,0,0,1802,1
2,0,4467,2,4,0,0,0,0,0,0,6388,1
3,0,4467,2,16,0,1094,0,10,0,0,5666,0
2,0,4467,2,24,0,510,0,425,283,629,7863,0
2,1,4467,2,1,0,0,0,0,0,0,1812,1
0,0,2201,2,31,0,201,20,0,758,193,6527,0
0,0,6254,2,34,0,879,367,0,22,0,1115,0
0,0,6256,0,20,0,0,0,684,0,0,5202,1
0,0,2203,2,19,0,0,1000,0,0,0,5061,1
0,1,6258,3,19,0,0,0,0,0,0,2376,1
2,0,2205,2,35,0,760,0,673,2,0,8073,0
0,1,6260,2,3,2,0,0,0,0,0,5021,1
0,1,6260,2,36,0,0,0,0,0,0,1922,1
2,1,2207,2,20,2,0,0,0,0,0,6103,1
1,0,92,0,80,0,251,1017,2,2,0,3632,1
1,0,92,0,58,0,0,1189,0,604,1027,7363,0
1,0,92,2,56,0,149,942,0,308,903,5158,0
0,1,6247,1,27,0,0,0,0,0,0,2687,1
0,1,6248,2,25,0,0,0,0,0,0,3806,0
0,1,6251,1,39,0,0,0,0,0,0,2915,0
2,0,2210,2,43,0,11,0,855,38,0,6189,1
2,1,4469,2,42,0,0,0,0,0,0,5957,1
0,0,6263,2,24,0,3,730,569,50,1306,4375,1
0,1,6265,2,19,0,0,0,0,0,0,8094,1
0,0,6268,2,32,0,0,217,0,406,0,4101,0
2,0,4473,2,32,0,774,0,282,5,1306,573,1
0,1,6270,2,61,0,0,0,0,0,0,1539,1
2,0,1119,2,64,0,1103,0,185,59,0,3941,0
0,2,1710,2,21,0,390,77,816,0,0,1426,0
0,0,4475,1,26,0,0,9,0,0,864,543,0
1,0,250,0,35,0,87,932,1060,0,79,1044,1
0,0,1712,2,43,0,744,0,1,0,39,6176,0
0,1,6253,0,3,0,0,0,0,0,0,1332,1
1,0,63,2,56,0,0,10,0,1300,815,7626,0
1,1,6560,0,45,0,0,0,0,0,1306,4920,1
0,1,6273,1,25,0,0,0,0,0,0,6067,1
0,0,6273,2,12,0,0,0,0,0,0,3298,1
0,1,6273,1,2,0,0,0,0,0,0,1607,1
0,0,4477,2,46,0,0,4,675,0,32,4785,1
0,0,4477,2,32,0,1166,120,9,0,103,5969,0
0,0,2215,2,20,0,0,311,265,0,1306,3070,0
0,1,6255,1,24,0,0,0,0,0,0,733,0
0,0,6257,2,28,0,0,0,0,704,0,4865,0
0,0,6257,3,12,0,0,0,0,0,0,6885,0
0,0,6257,2,11,0,0,0,0,0,0,8473,0
0,2,4478,2,16,0,0,586,0,0,7,2129,1
0,2,6275,1,29,0,0,0,0,0,0,5567,1
0,0,6275,2,24,0,442,0,0,0,173,1324,0
0,0,2217,2,22,0,61,0,206,386,1306,5233,1
0,0,6277,2,21,0,36,153,0,486,0,3000,1
0,0,1715,2,38,0,0,1,0,645,0,4037,0
1,1,252,2,35,0,0,0,0,0,0,5867,0
0,0,6259,2,79,0,501,1507,0,193,5,6630,0
0,0,2219,1,22,0,406,34,0,29,4,2080,0
0,0,6261,0,42,0,527,257,0,0,0,7718,1
2,1,4481,3,34,0,0,0,0,0,0,6920,1
1,1,683,2,52,0,0,0,0,0,0,2312,1
0,1,6280,2,43,0,0,0,0,0,0,5032,1
0,0,4484,2,30,0,823,0,0,0,645,1699,0
0,1,6262,2,35,0,0,0,0,0,0,1948,1
0,1,6264,2,18,0,0,0,0,0,0,2242,0
1,1,254,2,27,0,0,0,0,0,0,5422,1
0,0,2220,2,46,0,660,31,0,49,2,6537,0
1,1,256,2,15,0,0,0,0,0,0,4733,1
1,1,256,0,44,0,0,0,0,0,0,479,1
1,0,256,2,20,0,0,203,0,5,1115,123,0
2,0,4486,2,35,0,917,49,57,0,0,3504,0
2,1,4488,2,19,0,0,0,0,0,0,673,1
2,1,2223,2,47,0,0,0,0,0,0,8473,1
2,0,2224,2,26,1,783,163,26,0,441,6321,0
0,1,6269,0,24,0,0,0,0,0,0,1066,1
0,0,4489,2,23,0,0,0,1008,0,0,4629,1
3,0,1129,2,26,0,914,0,755,414,0,6402,0
2,1,2226,2,5,0,0,0,0,0,0,5742,1
1,0,742,0,35,0,54,402,12,1271,236,3262,0
2,0,2227,2,18,0,807,31,284,0,0,3936,0
2,1,4490,2,32,0,0,0,0,0,0,6508,1
0,1,6271,2,13,0,0,0,0,0,0,7031,1
0,0,4492,2,15,0,0,0,19,320,290,6075,0
0,0,4493,1,18,0,532,19,0,0,4,616,1
1,0,258,2,41,0,4,1305,0,238,204,1592,1
0,0,6272,0,36,0,0,0,0,406,12,1378,0
0,0,2229,2,33,0,787,50,0,9,0,6680,0
0,0,1730,0,41,0,4,563,0,51,0,5997,0
1,0,93,0,47,0,1056,18,0,89,1179,2775,0
1,1,1732,2,32,0,0,0,0,0,0,4732,1
0,0,6286,2,36,0,0,52,8,0,1167,1366,0
0,1,6288,2,13,0,0,0,0,0,0,6979,1
0,1,6274,1,34,0,0,0,0,0,0,6673,0
0,0,6274,2,24,0,5,1,7,0,700,2612,0
2,0,4496,2,16,0,899,1507,14,861,0,4221,0
2,1,4496,2,12,0,0,0,0,0,0,3965,1
2,0,4496,2,24,0,836,0,0,128,0,6636,1
2,0,4496,2,35,0,909,0,0,2,0,1421,0
1,0,744,2,26,0,0,21,1111,853,1248,2772,0
1,0,744,0,39,0,10,187,0,1263,101,430,0
0,0,2231,2,18,0,8,1,4,365,272,5103,1
0,0,6289,2,23,0,0,323,140,0,243,6887,0
0,1,6289,1,29,0,0,0,0,0,0,8473,1
0,0,6560,2,38,0,0,0,0,0,0,4909,1
0,0,2233,2,31,0,372,107,227,86,0,5074,0
2,0,1735,2,49,0,844,0,20,102,0,7831,0
2,1,4501,2,17,0,0,0,0,0,0,2001,1
2,0,4501,0,23,0,217,869,729,3,0,8473,1
0,1,6276,0,15,0,0,0,0,0,0,4023,1
2,1,4502,2,11,0,1273,0,0,0,0,3435,1
2,0,4502,1,30,1,493,31,1,538,185,3458,0
2,1,4502,2,42,0,0,0,0,0,0,4896,1
0,0,2237,0,21,0,524,0,0,0,0,5838,0
1,1,685,0,41,0,0,0,0,0,0,265,1
1,1,685,2,14,0,0,0,0,0,0,4042,1
1,0,685,0,27,0,0,656,0,20,862,6966,0
1,0,685,0,29,1,442,347,0,1327,1272,273,0
1,1,745,2,25,0,0,0,1115,0,0,3157,1
1,0,745,2,54,0,0,1428,0,56,116,5429,1
0,0,1737,3,46,0,753,0,20,0,5,6836,0
0,0,6296,2,18,0,1273,608,16,0,0,4676,1
1,0,95,0,22,0,1068,80,0,1111,1054,396,0
1,1,1739,0,29,0,0,1507,0,0,0,778,1
1,0,1739,0,26,0,498,747,0,1002,0,8473,0
0,0,4504,0,36,0,0,955,0,316,0,4692,1
0,2,1718,2,19,0,0,0,0,0,0,5809,1
0,0,4506,1,56,0,910,0,68,1,0,541,0
0,0,4508,3,20,2,449,166,0,5,0,4992,1
0,0,6278,2,10,0,0,0,0,0,0,1374,0
0,1,6278,1,14,0,0,0,0,0,0,5468,0
2,1,2240,0,27,0,0,0,0,0,0,7997,1
2,0,4509,2,35,0,1241,0,734,344,0,3469,0
0,0,6279,2,13,0,0,0,60,1,1203,285,0
0,0,4512,3,21,0,1,0,141,463,1,3844,0
0,1,6283,2,22,0,0,0,0,0,0,1556,0
1,1,1720,2,29,0,0,0,0,0,0,804,0
1,0,1720,2,32,0,1266,995,984,1277,616,980,0
0,0,4515,2,20,0,0,15,395,95,0,286,1
2,0,2243,2,44,0,1147,3,20,0,1306,7381,0
0,0,4518,0,22,0,0,0,0,921,163,4432,1
1,0,264,2,39,0,1230,991,0,890,511,420,0
1,0,264,2,19,0,0,1227,0,0,41,1595,1
0,2,6284,2,0,0,0,0,0,0,0,8473,0
0,1,6284,2,0,0,0,0,0,0,0,5169,0
3,0,6284,1,12,0,0,0,0,0,0,4491,1
0,1,6284,2,7,0,0,0,0,0,0,58,0
0,0,1722,1,32,0,639,0,0,0,0,630,0
0,0,6284,3,11,0,0,0,0,0,0,6949,1
0,0,4519,0,18,0,958,59,94,779,294,8473,0
1,0,687,0,49,1,9,170,0,3,1259,8142,0
2,1,2246,2,61,0,0,0,0,0,0,1859,1
0,1,6285,0,7,0,0,0,0,0,0,3958,1
0,0,6285,2,25,0,0,172,557,0,0,5841,1
0,0,2247,0,51,0,6,0,586,0,0,2913,1
1,1,1724,2,56,0,0,0,0,0,0,6384,1
0,0,6299,3,31,0,25,545,0,16,0,4644,1
0,1,6560,1,16,0,0,0,0,0,0,3924,1
0,1,6301,2,29,0,0,0,0,0,0,3801,1
0,1,6287,1,17,0,1273,0,0,0,0,5117,1
0,0,6303,1,47,0,83,1,0,534,3,3881,1
1,0,266,2,25,0,0,3,0,627,1130,6896,0
1,0,266,2,28,0,29,329,0,581,1177,803,0
1,0,266,2,32,0,0,348,0,999,443,5609,0
1,1,748,0,56,0,0,0,0,0,0,1643,1
1,1,748,0,25,0,0,0,0,0,0,29,1
1,1,748,2,13,0,0,0,0,0,0,6791,1
1,1,749,2,41,0,0,0,0,0,0,2292,1
1,1,749,0,28,0,0,0,0,0,0,5436,1
2,1,4527,2,25,0,0,0,0,0,0,762,1
2,1,4527,2,11,0,0,0,0,0,0,3140,1
2,0,1728,2,20,0,0,0,0,0,0,3053,0
0,0,4529,2,24,0,0,378,293,0,90,5009,1
0,0,2249,3,41,0,241,105,0,313,0,4703,0
0,0,4531,0,29,0,0,0,22,605,0,7716,0
1,1,753,0,59,0,0,0,0,0,0,4095,1
0,0,6306,2,31,0,0,522,0,0,204,4879,1
0,0,4533,2,16,0,43,0,0,984,117,2961,0
2,0,2251,2,65,0,56,0,790,21,0,3084,0
2,0,2251,2,21,0,0,1,1064,0,0,3153,1
0,1,6290,2,27,0,0,0,0,0,0,634,1
0,1,6308,2,37,0,0,1507,0,0,0,7722,1
0,0,6291,2,42,0,1246,389,0,0,0,8003,0
0,0,6292,0,36,0,0,0,683,0,0,1077,1
0,1,6292,1,24,0,0,0,0,0,0,3834,0
0,1,6292,1,80,0,0,0,0,0,0,5001,1
0,0,2253,0,19,0,107,0,428,48,0,2355,0
0,0,2253,2,26,0,0,681,13,10,15,5218,0
0,1,6292,0,19,0,0,0,0,0,0,7037,1
0,0,2253,2,26,0,968,1,0,0,0,8473,0
0,0,2253,2,35,0,0,112,51,0,576,4839,0
0,0,4535,0,24,0,0,0,0,576,0,2906,0
3,0,6310,2,9,0,0,0,0,0,0,5586,1
1,0,66,0,40,0,0,1234,0,298,0,1295,1
0,1,6313,1,23,0,0,0,0,0,0,2576,1
2,0,2258,2,4,0,0,0,0,0,0,4695,1
2,0,2258,2,20,0,683,3,0,725,0,1212,0
2,1,2258,2,21,0,0,0,0,0,0,5354,1
2,0,2258,2,4,0,0,0,0,0,0,7762,1
0,1,6295,2,19,2,0,0,0,0,0,8473,1
0,1,6315,2,18,0,0,0,0,0,0,6988,1
0,0,4537,0,26,0,7,574,0,38,0,5407,1
0,0,2260,2,13,0,0,63,54,20,711,3218,0
0,1,6297,2,16,0,0,0,0,0,0,4243,1
2,1,2261,2,14,0,0,0,0,0,0,3057,1
1,0,307,2,40,0,0,434,10,1087,52,6336,0
2,0,1729,2,34,1,38,0,500,0,355,7380,0
